,c,cell,assay,ko,stimulant,captureActual,replicate,cell.num,obstime,total,aligned,disrupted,Precocious,S.hat,capture,capture.orig,module.score,tau,init_1,init_2,init_3,init_4,init_5,init_6,init_7,init_8,init_9,init_10,init_11,init_12,init_13,init_14,init_15,init_16,init_17,init_18,init_19,init_20
236,236,LPS_4h_S76,,,LPS,4h,,76,4,5076307,57.59,FALSE,Not,precocious,-0.126123921788628,4,4.2595992034189,4.2595992034189,4.94853,6.79084967320261,4.28104575163399,4.20261437908497,4.49019607843137,5.58823529411765,4.90849673202614,5.2483660130719,4.90849673202614,6.00653594771242,5.74509803921569,4.72549019607843,5.32679738562092,5.09150326797386,4.69934640522876,5.22222222222222,5.5359477124183,4.90849673202614,6.6078431372549,6.79084967320261
237,237,LPS_4h_S78,,,LPS,4h,,78,4,4684339,53.28,FALSE,Not,precocious,-0.142398434853705,4,4.0985779702111,4.0985779702111,4.74557,6.34640522875817,6.94771241830065,5.77124183006536,6.42483660130719,6.39869281045752,5.90196078431373,6.42483660130719,6.42483660130719,6.94771241830065,5.58823529411765,4.04575163398693,5.90196078431373,4.56862745098039,6.94771241830065,4.4640522875817,6.08496732026144,5.71895424836601,4.43790849673203,6.6078431372549
238,238,LPS_4h_S7,,,LPS,4h,,7,4,1002274,37.92,FALSE,Not,precocious,-0.775457232504296,4,3.05966134679352,3.05966134679352,4.07644,4.01960784313725,5.37908496732026,6.52941176470588,5.22222222222222,4.62091503267974,6.97385620915033,4.77777777777778,4.77777777777778,4.98692810457516,6.58169934640523,4.33333333333333,4.90849673202614,7,6.66013071895425,4.7516339869281,5.98039215686275,5.90196078431373,7,5.22222222222222
239,239,LPS_4h_S80,,,LPS,4h,,80,4,4483785,51.22,FALSE,Not,precocious,-0.830535572444843,4,3.31367077921656,3.31367077921656,5.01993,4.88235294117647,6.34640522875817,3.96732026143791,4.4640522875817,4.51633986928105,5.32679738562092,4.59477124183007,4.59477124183007,4.69934640522876,5.48366013071895,6.50326797385621,4.28104575163399,4.25490196078431,4.33333333333333,6.63398692810458,6.76470588235294,5.9281045751634,4.56862745098039,6.55555555555556
240,240,LPS_4h_S81,,,LPS,4h,,81,4,2851709,35.36,FALSE,Not,precocious,-0.249217189520229,4,3.89548508132228,3.89548508132228,4.61935,5.77124183006536,5.98039215686275,6.89542483660131,4.7516339869281,5.45751633986928,4.64705882352941,5.19607843137255,5.19607843137255,6.71241830065359,4.67320261437909,5.50980392156863,5.71895424836601,4.96078431372549,6.92156862745098,4.88235294117647,5.48366013071895,6.26797385620915,6.58169934640523,5.48366013071895
241,241,LPS_4h_S82,,,LPS,4h,,82,4,2816071,50.78,FALSE,Not,precocious,0.283375119069441,4,5.02635935486716,5.02635935486716,6.30093,5.11764705882353,6.89542483660131,7,4.96078431372549,6.29411764705882,4.0718954248366,5.16993464052288,5.16993464052288,5.50980392156863,6.39869281045752,5.82352941176471,6.52941176470588,4.49019607843137,6.71241830065359,4.64705882352941,6.45098039215686,4.20261437908497,5.48366013071895,4.25490196078431
242,242,LPS_4h_S83,,,LPS,4h,,83,4,4870804,47.93,FALSE,Not,precocious,-0.216213196643715,4,3.60759457275464,3.60759457275464,4.12978,4.0718954248366,5.90196078431373,6.68627450980392,5.2483660130719,6.92156862745098,6.47712418300654,4.83006535947712,4.83006535947712,5.82352941176471,6.2156862745098,4.80392156862745,4.01960784313725,5.2483660130719,6.97385620915033,4.0718954248366,6.2156862745098,6.73856209150327,4.01960784313725,4.96078431372549
243,243,LPS_4h_S85,,,LPS,4h,,85,4,8166920,53.22,FALSE,Not,precocious,0.366243940749011,4,5.42371866250929,5.42371866250929,5.66275,6.52941176470588,3.96732026143791,5.09150326797386,4.56862745098039,4.72549019607843,4.88235294117647,5.06535947712418,5.06535947712418,4.25490196078431,5.84967320261438,6.71241830065359,5.77124183006536,5.06535947712418,4.64705882352941,6.47712418300654,4.62091503267974,4.69934640522876,6.89542483660131,5.2483660130719
244,244,LPS_4h_S86,,,LPS,4h,,86,4,5235500,58.06,FALSE,Not,precocious,-0.516112958042075,4,3.58301449603653,3.58301449603653,4.08707,5.71895424836601,6.11111111111111,4.93464052287582,4.59477124183007,4.04575163398693,5.43137254901961,4.17647058823529,4.17647058823529,4.28104575163399,4.62091503267974,4.0718954248366,3.96732026143791,4.17647058823529,4.88235294117647,5.50980392156863,5.84967320261438,4.64705882352941,6.45098039215686,3.96732026143791
245,245,LPS_4h_S89,,,LPS,4h,,89,4,10503903,47.89,FALSE,Not,precocious,0.066664245068572,4,4.32400475496184,4.32400475496184,4.47134,4.64705882352941,5.71895424836601,3.99346405228758,5.09150326797386,4.33333333333333,4.28104575163399,6.86928104575163,6.86928104575163,5.43137254901961,5.61437908496732,6.47712418300654,6.89542483660131,6.86928104575163,5.32679738562092,5.82352941176471,6.39869281045752,5.32679738562092,5.69281045751634,4.43790849673203
246,246,LPS_4h_S94,,,LPS,4h,,94,4,2086143,58.19,FALSE,Not,precocious,-0.380736487605854,4,3.3505726792844,3.3505726792844,4.24229,3.96732026143791,6.52941176470588,4.41176470588235,4.25490196078431,5.27450980392157,4.25490196078431,4.38562091503268,4.38562091503268,5.32679738562092,6.16339869281046,4.7516339869281,6.13725490196078,3.99346405228758,5.90196078431373,4.80392156862745,4.67320261437909,4.01960784313725,5.58823529411765,5.77124183006536
247,247,LPS_4h_S95,,,LPS,4h,,95,4,5186625,49.42,FALSE,Not,precocious,-0.840355626912394,4,3.58230906942795,3.58230906942795,6.15203,5.90196078431373,6.3202614379085,6.86928104575163,5.90196078431373,5.9281045751634,5.09150326797386,4.30718954248366,5.1437908496732,6.97385620915033,6.45098039215686,4.96078431372549,4.20261437908497,4.41176470588235,4.90849673202614,4.33333333333333,6.58169934640523,6.16339869281046,6.37254901960784,6.58169934640523
248,248,LPS_4h_S96,,,LPS,4h,,96,4,12757749,52.79,FALSE,Not,precocious,-0.070594151917216,4,4.961971931351,4.961971931351,6.50663,4.28104575163399,5.77124183006536,4.22875816993464,5.71895424836601,5.61437908496732,4.93464052287582,4.41176470588235,4.30718954248366,5.90196078431373,6.55555555555556,4.56862745098039,5.69281045751634,4.30718954248366,4.28104575163399,4.04575163398693,5.58823529411765,6.52941176470588,3.96732026143791,6.37254901960784
249,249,LPS_4h_S9,,,LPS,4h,,9,4,4664194,66.74,FALSE,Not,precocious,0.272429431266811,4,5.10600949436814,5.10600949436814,6.65705,5.32679738562092,4.43790849673203,5.1437908496732,7,6.66013071895425,3.99346405228758,3.99346405228758,4.41176470588235,4.64705882352941,6.03267973856209,5.2483660130719,5.27450980392157,4.38562091503268,4.49019607843137,6.92156862745098,5.74509803921569,5.37908496732026,5.2483660130719,4.01960784313725
250,250,LPS_6h_S10,,,LPS,6h,,10,6,2049344,41.81,FALSE,Not,precocious,-0.523521245170371,6,4.40364544502062,4.40364544502062,5.30448,4.20261437908497,5.82352941176471,6.3202614379085,6.52941176470588,5.87581699346405,4.30718954248366,5.1437908496732,3.99346405228758,4.0718954248366,5.56209150326797,4.4640522875817,5.9281045751634,3.94117647058824,5.71895424836601,4.72549019607843,6.29411764705882,5.09150326797386,5.77124183006536,6.73856209150327
251,251,LPS_6h_S11,,,LPS,6h,,11,6,4908177,60.1,FALSE,Not,precocious,0.193059277161267,6,4.80391808473351,4.80391808473351,5.49439,5.69281045751634,4.90849673202614,4.15032679738562,4.20261437908497,6.24183006535948,4.41176470588235,4.22875816993464,6.05882352941176,6.47712418300654,5.66666666666667,5.22222222222222,6.00653594771242,-0.973856209150327,6.52941176470588,5.9281045751634,5.45751633986928,7,5.71895424836601,5.69281045751634
252,252,LPS_6h_S12,,,LPS,6h,,12,6,5816063,52.24,FALSE,Not,precocious,0.184450292251916,6,4.95728444143919,4.95728444143919,5.74855,5.50980392156863,6.97385620915033,5.37908496732026,5.69281045751634,6.71241830065359,6.86928104575163,6.3202614379085,5.37908496732026,4.88235294117647,4.8562091503268,6.63398692810458,4.98692810457516,3.86274509803922,4.01960784313725,5.61437908496732,5.64052287581699,6.63398692810458,6.52941176470588,6.52941176470588
253,253,LPS_6h_S14,,,LPS,6h,,14,6,4168619,51,FALSE,Not,precocious,-0.313639807718603,6,4.48154598288838,4.48154598288838,6.04501,6.6078431372549,6.71241830065359,6.79084967320261,6.73856209150327,4.0718954248366,5.35294117647059,5.37908496732026,4.22875816993464,4.7516339869281,6.76470588235294,4.88235294117647,6.11111111111111,5.35294117647059,6.89542483660131,6.66013071895425,4.51633986928105,5.77124183006536,4.96078431372549,6.89542483660131
254,254,LPS_6h_S15,,,LPS,6h,,15,6,7822176,49.95,FALSE,Not,precocious,0.310021527900378,6,5.41942311595552,5.41942311595552,6.59715,4.90849673202614,4.69934640522876,4.43790849673203,4.98692810457516,6.47712418300654,4.38562091503268,6.05882352941176,6.3202614379085,6.63398692810458,5.98039215686275,4.64705882352941,4.69934640522876,4.09803921568628,6.13725490196078,5.87581699346405,6.81699346405229,6.08496732026144,4.49019607843137,5.71895424836601
255,255,LPS_6h_S16,,,LPS,6h,,16,6,7105205,40.65,FALSE,Not,precocious,-0.611675384761459,6,5.02533269021973,5.02533269021973,5.95212,6.89542483660131,6.05882352941176,6.6078431372549,6.50326797385621,5.82352941176471,4.22875816993464,6.6078431372549,5.58823529411765,4.96078431372549,5.5359477124183,4.69934640522876,5.61437908496732,4.54248366013072,4.20261437908497,6.24183006535948,6.18954248366013,5.5359477124183,6.73856209150327,4.20261437908497
256,256,LPS_6h_S17,,,LPS,6h,,17,6,13812509,48.34,FALSE,Not,precocious,-0.271965859699932,6,4.09598043961035,4.09598043961035,8.51741,4.43790849673203,4.62091503267974,6.34640522875817,4.33333333333333,4.80392156862745,5.1437908496732,6.55555555555556,6.58169934640523,4.49019607843137,6.08496732026144,6.66013071895425,4.72549019607843,5.79738562091503,5.69281045751634,6.18954248366013,4.80392156862745,6.37254901960784,4.20261437908497,4.4640522875817
257,257,LPS_6h_S18,,,LPS,6h,,18,6,4741865,40.29,FALSE,Not,precocious,-0.421777196671157,6,3.89026903693682,3.89026903693682,6.81059,6.13725490196078,6.13725490196078,6.05882352941176,4.04575163398693,5.50980392156863,6.3202614379085,4.43790849673203,5.56209150326797,5.2483660130719,6.37254901960784,5.61437908496732,5.95424836601307,5.11764705882353,5.27450980392157,5.64052287581699,6.50326797385621,3.96732026143791,6.13725490196078,4.49019607843137
258,258,LPS_6h_S1,,,LPS,6h,,1,6,8484513,52.23,FALSE,Not,precocious,0.279374636077724,6,4.78451103448177,4.78451103448177,6.9523,6.94771241830065,6.86928104575163,5.11764705882353,6.92156862745098,4.7516339869281,4.15032679738562,6.73856209150327,5.66666666666667,4.56862745098039,6.73856209150327,6.24183006535948,4.04575163398693,6.76470588235294,5.9281045751634,5.74509803921569,5.82352941176471,4.28104575163399,4.67320261437909,6.39869281045752
259,259,LPS_6h_S20,,,LPS,6h,,20,6,7386380,55.83,FALSE,Not,precocious,-0.185412062800858,6,5.31280712581456,5.31280712581456,5.84347,4.98692810457516,4.20261437908497,5.5359477124183,4.72549019607843,4.4640522875817,5.37908496732026,6.37254901960784,6.03267973856209,4.80392156862745,5.9281045751634,6.00653594771242,6.50326797385621,4.8562091503268,6.00653594771242,5.84967320261438,5.50980392156863,6.89542483660131,5.22222222222222,5.58823529411765
260,260,LPS_6h_S21,,,LPS,6h,,21,6,6148474,61.74,FALSE,Not,precocious,-0.371253046201004,6,4.23546948964393,4.23546948964393,4.78731,5.98039215686275,4.98692810457516,5.98039215686275,6.16339869281046,5.22222222222222,6.79084967320261,5.48366013071895,4.8562091503268,6.50326797385621,5.27450980392157,6.11111111111111,6.24183006535948,5.5359477124183,4.98692810457516,6.2156862745098,6.71241830065359,6.97385620915033,4.25490196078431,5.27450980392157
261,261,LPS_6h_S23,,,LPS,6h,,23,6,8725067,55.33,FALSE,Not,precocious,-0.384614318690895,6,3.36552842999086,3.36552842999086,9.09327,6.73856209150327,6.73856209150327,6.08496732026144,5.9281045751634,6.42483660130719,4.43790849673203,5.5359477124183,6.76470588235294,4.33333333333333,6.11111111111111,6.94771241830065,5.87581699346405,5.98039215686275,6.11111111111111,6.45098039215686,4.69934640522876,6.00653594771242,5.9281045751634,4.67320261437909
262,262,LPS_6h_S24,,,LPS,6h,,24,6,8610358,69.38,FALSE,Not,precocious,-0.531647228951281,6,4.86111995404894,4.86111995404894,6.21302,6.97385620915033,4.33333333333333,6.45098039215686,5.27450980392157,5.43137254901961,6.05882352941176,5.98039215686275,5.11764705882353,6.92156862745098,6.94771241830065,6.13725490196078,4.51633986928105,6.08496732026144,6.26797385620915,6.71241830065359,4.98692810457516,6.71241830065359,4.28104575163399,4.28104575163399
263,263,LPS_6h_S25,,,LPS,6h,,25,6,6788916,53.86,FALSE,Not,precocious,0.074241531443414,6,5.21171627965758,5.21171627965758,5.73641,4.69934640522876,6.29411764705882,6.73856209150327,6.26797385620915,5.71895424836601,5.11764705882353,6.08496732026144,5.48366013071895,6.66013071895425,6.00653594771242,3.96732026143791,5.45751633986928,5.48366013071895,6.16339869281046,6.97385620915033,6.66013071895425,6.94771241830065,6.00653594771242,6.13725490196078
264,264,LPS_6h_S26,,,LPS,6h,,26,6,4833343,33.37,FALSE,Not,precocious,-0.305994869073339,6,5.1258006188946,5.1258006188946,5.73183,4.8562091503268,5.61437908496732,6.37254901960784,4.62091503267974,6.52941176470588,6.34640522875817,5.11764705882353,6.08496732026144,4.04575163398693,4.20261437908497,5.77124183006536,6.81699346405229,6.39869281045752,4.62091503267974,4.28104575163399,6.92156862745098,6.11111111111111,5.27450980392157,4.90849673202614
265,265,LPS_6h_S27,,,LPS,6h,,27,6,6061162,43.16,FALSE,Not,precocious,-0.265318141467714,6,4.21338325281813,4.21338325281813,6.64023,6.76470588235294,5.79738562091503,5.69281045751634,4.67320261437909,5.90196078431373,5.69281045751634,6.76470588235294,5.98039215686275,5.87581699346405,6.13725490196078,6.79084967320261,6.18954248366013,4.67320261437909,6.39869281045752,6.89542483660131,4.33333333333333,6.34640522875817,6.39869281045752,5.9281045751634
266,266,LPS_6h_S28,,,LPS,6h,,28,6,4317943,50.96,FALSE,Not,precocious,0.346988242803073,6,5.15473162851962,5.15473162851962,6.92319,5.27450980392157,6.50326797385621,5.9281045751634,5.48366013071895,5.32679738562092,6.11111111111111,4.8562091503268,5.5359477124183,6.24183006535948,6.52941176470588,6.89542483660131,5.64052287581699,6.45098039215686,4.67320261437909,6.00653594771242,4.04575163398693,6.79084967320261,6.11111111111111,5.43137254901961
267,267,LPS_6h_S29,,,LPS,6h,,29,6,9540815,55.17,FALSE,Not,precocious,0.109027740546415,6,5.36368405189057,5.36368405189057,5.57257,6.37254901960784,6.92156862745098,5.27450980392157,6.39869281045752,4.88235294117647,6.66013071895425,6.03267973856209,6.55555555555556,5.95424836601307,3.96732026143791,4.28104575163399,6.29411764705882,4.62091503267974,5.58823529411765,6.11111111111111,5.87581699346405,6.68627450980392,6.2156862745098,6.16339869281046
268,268,LPS_6h_S2,,,LPS,6h,,2,6,4248245,49.3,FALSE,Not,precocious,-0.134058145890812,6,4.72228458613735,4.72228458613735,5.51064,5.5359477124183,4.80392156862745,6.16339869281046,6.29411764705882,6.63398692810458,6.92156862745098,5.66666666666667,6.6078431372549,4.72549019607843,5.77124183006536,4.01960784313725,5.74509803921569,4.80392156862745,6.58169934640523,5.95424836601307,5.95424836601307,5.98039215686275,4.4640522875817,6.26797385620915
269,269,LPS_6h_S30,,,LPS,6h,,30,6,2554928,45.45,FALSE,Not,precocious,0.350490005061773,6,5.23306925294135,5.23306925294135,5.95576,6.55555555555556,6.16339869281046,5.61437908496732,5.45751633986928,4.49019607843137,4.04575163398693,5.56209150326797,4.43790849673203,5.61437908496732,5.69281045751634,4.90849673202614,5.84967320261438,6.92156862745098,5.56209150326797,6.94771241830065,6.24183006535948,5.11764705882353,4.90849673202614,6.00653594771242
270,270,LPS_6h_S34,,,LPS,6h,,34,6,2529170,43.32,FALSE,Not,precocious,0.051901219938284,6,4.32947822786841,4.32947822786841,7.14079,6.08496732026144,6.66013071895425,4.72549019607843,4.51633986928105,4.64705882352941,5.87581699346405,6.58169934640523,6.73856209150327,6.26797385620915,7,6.97385620915033,6.2156862745098,6.71241830065359,5.66666666666667,4.15032679738562,4.72549019607843,6.58169934640523,5.61437908496732,4.98692810457516
271,271,LPS_6h_S37,,,LPS,6h,,37,6,4883726,44.95,FALSE,Not,precocious,-0.682513924626746,6,3.48274901570923,3.48274901570923,4.39586,5.82352941176471,6.37254901960784,6.24183006535948,6.81699346405229,6.97385620915033,6.24183006535948,5.58823529411765,6.37254901960784,6.16339869281046,6.89542483660131,5.32679738562092,6.45098039215686,4.33333333333333,6.03267973856209,6.68627450980392,6.26797385620915,5.56209150326797,6.94771241830065,4.62091503267974
272,272,LPS_6h_S38,,,LPS,6h,,38,6,1248836,51.53,FALSE,Not,precocious,-0.015728400782252,6,4.54608713851772,4.54608713851772,5.28553,6.11111111111111,5.27450980392157,5.95424836601307,5.87581699346405,4.90849673202614,5.95424836601307,6.39869281045752,6.50326797385621,5.27450980392157,5.71895424836601,5.43137254901961,4.67320261437909,6.66013071895425,5.48366013071895,6.79084967320261,5.61437908496732,5.74509803921569,6.16339869281046,4.7516339869281
273,273,LPS_6h_S39,,,LPS,6h,,39,6,4331526,55.85,FALSE,Not,precocious,0.080833794827801,6,5.19260467984379,5.19260467984379,5.81536,4.33333333333333,5.69281045751634,6.26797385620915,5.61437908496732,4.01960784313725,6.26797385620915,4.67320261437909,4.04575163398693,5.9281045751634,4.01960784313725,4.49019607843137,6.39869281045752,5.61437908496732,6.08496732026144,5.77124183006536,6.16339869281046,6.45098039215686,5.74509803921569,6.11111111111111
274,274,LPS_6h_S3,,,LPS,6h,,3,6,4134661,42.45,FALSE,Not,precocious,-0.221519988757068,6,4.6517686172803,4.6517686172803,5.56698,4.62091503267974,6.6078431372549,6.11111111111111,6.24183006535948,6.89542483660131,6.16339869281046,6.45098039215686,5.87581699346405,6.37254901960784,5.09150326797386,5.71895424836601,4.62091503267974,4.69934640522876,5.98039215686275,3.96732026143791,5.27450980392157,6.2156862745098,5.90196078431373,5.90196078431373
275,275,LPS_6h_S40,,,LPS,6h,,40,6,3134014,54.25,FALSE,Not,precocious,-0.072538372248669,6,4.79344523906125,4.79344523906125,7.21892,6.26797385620915,5.87581699346405,6.94771241830065,6.66013071895425,4.28104575163399,4.72549019607843,4.62091503267974,6.24183006535948,6.73856209150327,4.93464052287582,5.90196078431373,6.26797385620915,4.98692810457516,5.5359477124183,6.13725490196078,5.9281045751634,6.13725490196078,5.43137254901961,4.69934640522876
276,276,LPS_6h_S42,,,LPS,6h,,42,6,1194366,40.06,FALSE,Not,precocious,-0.119068159901362,6,5.21722211073785,5.21722211073785,5.84621,6.50326797385621,5.95424836601307,4.98692810457516,5.95424836601307,6.13725490196078,5.61437908496732,5.27450980392157,5.95424836601307,6.79084967320261,6.68627450980392,6.52941176470588,6.16339869281046,6.00653594771242,6.55555555555556,6.37254901960784,6.73856209150327,4.0718954248366,4.62091503267974,5.32679738562092
277,277,LPS_6h_S44,,,LPS,6h,,44,6,2039834,40.08,FALSE,Not,precocious,-0.536396356428975,6,4.31650377636894,4.31650377636894,5.77024,6.92156862745098,6.00653594771242,4.69934640522876,5.84967320261438,3.96732026143791,6.73856209150327,5.9281045751634,4.72549019607843,4.43790849673203,6.79084967320261,7,6.37254901960784,6.11111111111111,6.37254901960784,4.43790849673203,6.37254901960784,6.47712418300654,6.26797385620915,6.45098039215686
278,278,LPS_6h_S48,,,LPS,6h,,48,6,2756855,49,FALSE,Not,precocious,0.204032860504944,6,5.53022607231637,5.53022607231637,6.41502,6.16339869281046,4.51633986928105,6.71241830065359,6.18954248366013,5.77124183006536,5.27450980392157,6.16339869281046,6.66013071895425,6.05882352941176,4.43790849673203,5.37908496732026,6.73856209150327,5.9281045751634,6.73856209150327,5.98039215686275,5.69281045751634,6.42483660130719,4.7516339869281,6.94771241830065
279,279,LPS_6h_S49,,,LPS,6h,,49,6,8338186,52.31,FALSE,Not,precocious,-0.34940487528375,6,4.426256574583,4.426256574583,6.98012,5.9281045751634,5.5359477124183,6.66013071895425,5.64052287581699,6.79084967320261,5.9281045751634,6.26797385620915,4.33333333333333,5.11764705882353,6.6078431372549,6.86928104575163,4.43790849673203,5.27450980392157,4.43790849673203,5.5359477124183,6.11111111111111,5.06535947712418,6.63398692810458,4.88235294117647
280,280,LPS_6h_S4,,,LPS,6h,,4,6,6420048,71.98,FALSE,Not,precocious,-0.675068212484205,6,4.85892491041407,4.85892491041407,6.53091,6.71241830065359,5.9281045751634,6.92156862745098,5.74509803921569,6.37254901960784,6.37254901960784,6.11111111111111,6.71241830065359,6.34640522875817,6.34640522875817,6.05882352941176,6.6078431372549,4.43790849673203,6.6078431372549,5.56209150326797,6.00653594771242,4.09803921568628,4.98692810457516,5.61437908496732
281,281,LPS_6h_S50,,,LPS,6h,,50,6,2080990,39.43,FALSE,Not,precocious,-0.51123507026403,6,3.52606565415788,3.52606565415788,4.52852,6.39869281045752,4.04575163398693,4.33333333333333,5.58823529411765,4.43790849673203,6.6078431372549,6.00653594771242,6.92156862745098,6.6078431372549,5.11764705882353,4.8562091503268,6.55555555555556,6.6078431372549,6.34640522875817,6.58169934640523,6.94771241830065,4.54248366013072,5.84967320261438,6.63398692810458
282,282,LPS_6h_S51,,,LPS,6h,,51,6,6793852,57.5,FALSE,Not,precocious,0.121912490831112,6,4.80913408963449,4.80913408963449,7.1179,6.00653594771242,4.72549019607843,6.50326797385621,5.56209150326797,6.68627450980392,5.5359477124183,4.98692810457516,6.94771241830065,5.5359477124183,6.05882352941176,5.79738562091503,5.5359477124183,6.34640522875817,3.96732026143791,5.11764705882353,4.20261437908497,-0.973856209150327,5.32679738562092,4.64705882352941
283,283,LPS_6h_S53,,,LPS,6h,,53,6,8654353,56.26,FALSE,Not,precocious,-0.189031824432439,6,4.38395430698679,4.38395430698679,5.66521,6.66013071895425,6.45098039215686,4.80392156862745,6.58169934640523,6.94771241830065,6.08496732026144,4.69934640522876,5.61437908496732,6.08496732026144,5.37908496732026,5.66666666666667,5.98039215686275,6.55555555555556,5.77124183006536,6.08496732026144,5.77124183006536,5.40522875816993,4.69934640522876,6.97385620915033
284,284,LPS_6h_S55,,,LPS,6h,,55,6,1269349,52.71,FALSE,Not,precocious,-0.432814098021264,6,4.37822673128617,4.37822673128617,6.45702,5.61437908496732,6.08496732026144,4.04575163398693,6.2156862745098,6.11111111111111,5.98039215686275,5.61437908496732,4.69934640522876,5.98039215686275,4.15032679738562,6.55555555555556,6.08496732026144,6.37254901960784,6.79084967320261,6.34640522875817,6.13725490196078,4.35947712418301,4.72549019607843,6.2156862745098
285,285,LPS_6h_S57,,,LPS,6h,,57,6,4994085,58.15,FALSE,Not,precocious,-0.20196187821818,6,4.01449908876794,4.01449908876794,4.60198,4.80392156862745,6.26797385620915,5.87581699346405,6.45098039215686,6.00653594771242,6.76470588235294,6.94771241830065,4.98692810457516,6.76470588235294,6.3202614379085,6.03267973856209,5.48366013071895,6.73856209150327,4.15032679738562,6.76470588235294,6.52941176470588,5.01307189542484,6.97385620915033,4.72549019607843
286,286,LPS_6h_S58,,,LPS,6h,,58,6,2698311,46.38,FALSE,Not,precocious,-0.179812324880769,6,4.78625207331168,4.78625207331168,5.67348,5.95424836601307,5.45751633986928,6.81699346405229,4.15032679738562,5.95424836601307,6.45098039215686,6.71241830065359,6.00653594771242,5.48366013071895,5.1437908496732,5.48366013071895,5.58823529411765,6.16339869281046,6.68627450980392,6.03267973856209,3.96732026143791,5.03921568627451,4.88235294117647,5.95424836601307
287,287,LPS_6h_S59,,,LPS,6h,,59,6,4570718,63.04,FALSE,Not,precocious,-0.754404931936404,6,4.08743116522955,4.08743116522955,5.36557,5.48366013071895,6.39869281045752,6.18954248366013,5.98039215686275,5.84967320261438,5.48366013071895,6.92156862745098,6.11111111111111,4.67320261437909,4.22875816993464,4.67320261437909,6.58169934640523,6.26797385620915,5.09150326797386,5.58823529411765,6.89542483660131,5.16993464052288,6.66013071895425,5.84967320261438
288,288,LPS_6h_S61,,,LPS,6h,,61,6,8354264,72.18,FALSE,Not,precocious,-0.983695680502786,6,3.85432991723981,3.85432991723981,6.1893,4.72549019607843,5.48366013071895,4.51633986928105,5.5359477124183,6.2156862745098,4.67320261437909,4.33333333333333,6.26797385620915,6.39869281045752,6.86928104575163,4.62091503267974,5.56209150326797,5.95424836601307,4.93464052287582,6.39869281045752,4.01960784313725,5.1437908496732,5.95424836601307,6.47712418300654
289,289,LPS_6h_S63,,,LPS,6h,,63,6,9024238,55.77,FALSE,Not,precocious,-0.029712676584571,6,4.47829876200853,4.47829876200853,6.61857,6.03267973856209,6.55555555555556,5.64052287581699,4.43790849673203,6.45098039215686,6.39869281045752,6.66013071895425,6.16339869281046,5.84967320261438,4.38562091503268,6.26797385620915,5.66666666666667,4.72549019607843,6.05882352941176,4.67320261437909,5.71895424836601,4.43790849673203,6.24183006535948,6.66013071895425
290,290,LPS_6h_S64,,,LPS,6h,,64,6,9040661,51.49,FALSE,Not,precocious,-0.385287121087814,6,4.15339505352166,4.15339505352166,7.8556,4.67320261437909,6.24183006535948,6.29411764705882,6.08496732026144,5.5359477124183,6.2156862745098,4.72549019607843,5.9281045751634,4.62091503267974,5.79738562091503,5.27450980392157,6.03267973856209,4.04575163398693,5.37908496732026,6.26797385620915,5.2483660130719,4.22875816993464,4.64705882352941,5.74509803921569
291,291,LPS_6h_S66,,,LPS,6h,,66,6,3307681,45.18,FALSE,Not,precocious,-0.582883260307527,6,4.24723247475282,4.24723247475282,5.57831,6.45098039215686,5.11764705882353,5.45751633986928,6.37254901960784,5.98039215686275,4.62091503267974,5.95424836601307,5.27450980392157,6.2156862745098,4.54248366013072,5.9281045751634,4.8562091503268,6.50326797385621,3.99346405228758,6.16339869281046,4.49019607843137,3.99346405228758,4.0718954248366,4.0718954248366
292,292,LPS_6h_S68,,,LPS,6h,,68,6,6062486,55.27,FALSE,Not,precocious,0.102157482530695,6,4.29872422761028,4.29872422761028,6.88938,4.04575163398693,5.84967320261438,5.84967320261438,5.11764705882353,5.11764705882353,5.84967320261438,4.04575163398693,4.62091503267974,6.45098039215686,4.09803921568628,6.92156862745098,6.76470588235294,6.24183006535948,4.41176470588235,4.69934640522876,4.96078431372549,4.93464052287582,6.47712418300654,6.24183006535948
293,293,LPS_6h_S6,,,LPS,6h,,6,6,2166049,43.38,FALSE,Not,precocious,-0.441363162946984,6,4.21406371871009,4.21406371871009,5.06878,5.87581699346405,4.67320261437909,4.62091503267974,6.34640522875817,6.08496732026144,6.81699346405229,6.50326797385621,6.45098039215686,6.81699346405229,-0.973856209150327,4.51633986928105,5.11764705882353,5.87581699346405,4.30718954248366,4.98692810457516,4.25490196078431,4.56862745098039,6.92156862745098,6.71241830065359
294,294,LPS_6h_S70,,,LPS,6h,,70,6,1998659,57.05,FALSE,Not,precocious,-0.431828153400174,6,4.64634470594344,4.64634470594344,5.68308,4.51633986928105,5.64052287581699,6.2156862745098,6.76470588235294,6.34640522875817,6.18954248366013,6.24183006535948,4.67320261437909,6.18954248366013,2.55555555555556,5.45751633986928,6.34640522875817,4.51633986928105,5.1437908496732,6.50326797385621,4.28104575163399,4.96078431372549,6.71241830065359,6.81699346405229
